"local"
"ALDEIA DIGITAL/RETIRO-MKT-5914-TIM-RETIRO-172.25.1.248"
"ALDEIA DIGITAL/RETIRO-MKT-5919-TIM-CEMITERIO-172.25.1.244"
"ALDEIA DIGITAL/RETIRO-PTP-TORRE-TV-COM-PADRE-JOSIMO-172.25.1.216"
"ALDEIA DIGITAL/RETIRO-PTP-TORRE-TV-COM-SANTA-CRUZ-172.25.1.220"
"ALDEIA DIGITAL/RETIRO-SUBIDA-DA-JARAGUÁ-P5068-172.25.4.25"
"ALDEIA DIGITAL/RETIRO-SWITCH-4774-TORRE-DE-TV-172.25.4.252"
"ALDEIA DIGITAL/RETIRO-TORRE-TIM-P4980-172.25.1.14"
"ALDEIA DIGITAL/RETIRO-TORRE-TIM-P4987-172.25.1.13"
"ALDEIA DIGITAL/RETIRO-TORRE-TIM-P4995-172.25.1.15"
"ALDEIA DIGITAL/RETIRO-TORRE-TV-P4982-172.25.4.4"
"ALDEIA DIGITAL/RETIRO-TORRE-TV-P4993-172.25.4.2"
"ALDEIA DIGITAL/RETIRO-TORRE-TV-P5003-172.25.4.3"
"ALDEIA DIGITAL/RODOVIARIA-MK-01-CIOSP-541-542-172.25.2.233"
"ALDEIA DIGITAL/RODOVIARIA-MK-02-CIOSP-901-902-172.25.1.233"
"ALDEIA DIGITAL/ROMA-E.M.NILTON-PENA-BOTELHO-P5174-172.25.2.9"
"ALDEIA DIGITAL/ROMA-IRACEMA-NADER-P5071-172.25.2.127"
"ALDEIA DIGITAL/ROMA-POSTO-R-METALURGICOS-P5068-172.25.2.98"
"ALDEIA DIGITAL/ROMA-PTP-ROMA-COM-TORRE-TV-172.25.1.215"
"ALDEIA DIGITAL/ROMA-RUA-ARARAS-P5150-172.25.2.11"
"ALDEIA DIGITAL/ROMA-RUA-FAISÃO-P5102-172.25.2.170"
"ALDEIA DIGITAL/ROMA-SAAE-P5157-172.25.2.16"
"ALDEIA DIGITAL/RUSTICO-CAMPO--172.25.5.18"
"ALDEIA DIGITAL/RUSTICO-UBS-P5734-172.25.5.17"
"ALDEIA DIGITAL/SANTA-CRUZ-COND-INGA BLOCO-JKL-P5083-172.25.3.36"
"ALDEIA DIGITAL/SANTA-CRUZ-COND-INGA-BLOCO-BCD-P5069-172.25.3.37"
"ALDEIA DIGITAL/SANTA-CRUZ-E-M-PROF-LUND-FERNADES-VILLELA-P5117-172.25.3.20"
"ALDEIA DIGITAL/SANTA-CRUZ-E-M-WALMIR-MONTEIRO-P5110-172.25.3.15"
"ALDEIA DIGITAL/SANTA-CRUZ-E.M.LUND-VILELA-P5117-172.25.3.20"
"ALDEIA DIGITAL/SANTA-CRUZ-E.M.WALDIR-BEDE-P5160-172.25.3.16"
"ALDEIA DIGITAL/SANTA-CRUZ-E.M.WALMIR-MONTEIRO-P5110-172.25.3.15"
"ALDEIA DIGITAL/SANTA-CRUZ-ENTRADA-COND-INGA-P5087-172.25.3.35"
"ALDEIA DIGITAL/SANTA-CRUZ-MAJOR-ANIBAL-P5121-172.25.3.22"
"ALDEIA DIGITAL/SANTA-CRUZ-PRACA-JOSE-RODRIGUES-P5145-172.25.3.19"
"ALDEIA DIGITAL/SANTA-CRUZ-PTP-SANTA-CRUZ-COM-TORRE-TV-172.25.1.221-ou-223"
"ALDEIA DIGITAL/SANTA-CRUZ-RUA-CAMPOS-DO-JORDAO-P-P5171-172.25.3.17"
"ALDEIA DIGITAL/SANTA-CRUZ-RUA-MAJOR-ANIBAL-P5121-172.25.3.21"
"ALDEIA DIGITAL/SANTA-CRUZ-RUA-PANTALEAO-NUNES-P-P5156-172.25.3.19"
"ALDEIA DIGITAL/SANTA-CRUZ-RUA-SANTA-CATARINA-P5092-172.25.3.22"
"ALDEIA DIGITAL/SANTA-CRUZ-SANTA-CATARINA-P5088-172.25.3.21"
"ALDEIA DIGITAL/SANTA-CRUZ-SWITCH-06-TIM-SANTA-CRUZ-172.25.3.252"
"ALDEIA DIGITAL/SANTA-CRUZ-TORRE-TIM-P4999-172.25.3.2"
"ALDEIA DIGITAL/SANTA-CRUZ-TORRE-TIM-P4999/5002-172.25.3.2/172.25.3.3"
"ALDEIA DIGITAL/SANTA-CRUZ-TORRE-TIM-P5002-172.25.3.1"
"ALDEIA DIGITAL/SANTA-CRUZ-UBSF-P5095-172.25.3.49"
"ALDEIA DIGITAL/SANTA-RITA-DO-ZARUR-E-M-PROF-WLADYR-BEDE-P5160-172.25.3.16"
"ALDEIA DIGITAL/SANTA-RITA-DO-ZARUR-E.M.PROF-WALDIR-BEDE-P5160-172.25.3.16"
"ALDEIA DIGITAL/SANTA-RITA-DO-ZARUR-RUA-CAMPOS-DO-JORDAO-P5172-172.25.3.17"
"ALDEIA DIGITAL/SANTA-RITA-DO-ZARUR-RUA-CAMPOS-DO-JORDAO-P5172-172.25.3.17"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-6086-PTP-CAVIANA-COM-SEC-SERV.PUBLICO-172.25.1.123"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-CAMPO-ASA-NEGRA-P5065-172.25.3.81"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-E-M-JAYME-MARTINS-P5168-172.25.3.124"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-E.M.JAYME-MARTINS-P5155-172.25.3.7"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-GINASIO-DARCICE-JOSE-DE-CARVALHO-P5142-172.25.3.145"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-MKT-5930-TIM-CAVIANA-172.25.1.245"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-POSTE-RUA-180-P5086-172.25.3.100"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-PTP-CAVIANA-COM-CANDELARIA-172.25.1.212"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-Q.ASA-NEGRA-I-P5065-172.25.3.81"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-REP-TIM-CAVIANA-P-4981-172.25.1.11"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-REP-TIM-CAVIANA-P-4986-172.25.1.12"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-REP-TIM-CAVIANA-P-4989-172.25.1.10"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-REP-TIM-CAVIANA-P-4992-172.25.1.10"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-REP-TIM-CAVIANA-P-5004-172.25.1.12"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-RUA-1024-P5073-172.25.3.9"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-RUA-180-P5084-172.25.3.10"
"ALDEIA DIGITAL/SANTO-AGOSTINHO-TIM-CAVIANA-P4992/4981/4986"
"ALDEIA DIGITAL/SAO-JOAO-E-M-GETULIO-VARGAS-P5158-172.25.2.7"
"ALDEIA DIGITAL/SAO-JOAO-E.M.GETULIO-VARGAS-P5158-172.25.2.7"
"ALDEIA DIGITAL/SAO-JOAO-PRACA-JOAO-GOULART-P5079-172.25.2.55"
"ALDEIA DIGITAL/SAO-JOAO-PRAÇA-JOAO-GOULART-P5082-172.25.2.55"
"ALDEIA DIGITAL/SAO-LUIZ-CAMARA-JUAREZ-ANTUNES-P5106-172.25.3.91"
"ALDEIA DIGITAL/SAO-LUIZ-CAMARA-JUAREZ-ANTUNES-P5112-172.25.3.101"
"ALDEIA DIGITAL/SAO-LUIZ-PRAÇA-MARIA-DA-CONCEIÇAO-P5147-172.25.3.102"
"ALDEIA DIGITAL/SAO-LUIZ-RUA-CELIO-W-MOREIRA-P5137-172.25.3.166"
"ALDEIA DIGITAL/SESSENTA-PRACA-EX-CAMBATENTES-P5136-172.25.5.37"
"ALDEIA DIGITAL/SESSENTA-PRAÇA-PANDIA-CALOGERAS-P5133-172.25.5.6"
"ALDEIA DIGITAL/SIDERLANDIA-MODULO-ODONTO-P5732-172.25.4.187"
"ALDEIA DIGITAL/SIDERLANDIA-MODULO-ODONTO-P5732-172.25.4.187"
"ALDEIA DIGITAL/SIDEROPOLIS-UBS-P5745-172.25.2.52"
"ALDEIA DIGITAL/TIRADENTES-C-E-MARIA-ROSA-P5127-172.25.2.138"
"ALDEIA DIGITAL/TIRADENTES-TORRE-TIM-P4991-172.25.2.3"
"ALDEIA DIGITAL/TIRADENTES-TORRE-TIM-P4994-172.25.2.2"
"ALDEIA DIGITAL/TIRADENTES-TORRE-TIM-P4996-172.25.2.4"
"ALDEIA DIGITAL/TRES-POCOS-COND-PENHE-MARCHETEIN-TRES-POCOS-P5167-172.25.3.41"
"ALDEIA DIGITAL/TRES-POCOS-E.M.GRACIEMA-COURA-P5105-172.25.3.23"
"ALDEIA DIGITAL/TRES-POCOS-E.M.MARIZINHA-FELIZ-P5132-172.25.3.14"
"ALDEIA DIGITAL/TRES-POCOS-PRACA-COLORADO-P5107-172.25.3.25"
"ALDEIA DIGITAL/TRES-POCOS-PRACA-JOSE-TEIXEIRA-P5064-172.25.3.11"
"ALDEIA DIGITAL/VILA-BRASILIA-CENTRO-ODONTO-P5131"
"ALDEIA DIGITAL/VILA-BRASILIA-CENTRO-ODONTO-P5131-172.25.4.45"
"ALDEIA DIGITAL/VILA-BRASILIA-E-M-MARIA-CARRARO-P5082-172.25.1.19"
"ALDEIA DIGITAL/VILA-BRASILIA-E.M.MARIA-CARRARO-P5141-172.25.4.14"
"ALDEIA DIGITAL/VILA-BRASILIA-ENTRADA-DO-BAIRRO-COQUEIROS-P5749-172.25.4.201"
"ALDEIA DIGITAL/VILA-MK-04-GOLF-VILA-841-842-172.25.5.233"
"ALDEIA DIGITAL/VILA-MURY-PRACA-LIONS-CLUB-P5063-172.25.4.50"
"ALDEIA DIGITAL/VILA-MURY-UBSF-FERNANDO-MARIO-NETO-P????-172.25.4.27"
"ALDEIA DIGITAL/VILA-MURY-UBSF-P5139-172.25.4.27"
"ALDEIA DIGITAL/VILA-RICA-PRAÇA-JOAQUIM-NOGUEIRA-P5098-172.25.2.48"
"ALDEIA DIGITAL/VILA-RICA-RUA-16-P5119-172.25.2.50"
"ALDEIA DIGITAL/VILA-RICA-RUA-22-P5089-172.25.2.49"
"ALDEIA DIGITAL/VILA-RICA-RUA-27-P5127-172.25.2.51"
"ALDEIA DIGITAL/VILA-RICA-TIRADENTES-POSTE-01-RUA-22-P5089-172.25.2.49"
"ALDEIA DIGITAL/VILA-RICA-TIRADENTES-POSTE-05-RUA-16-P5119-172.25.2.50"
"ALDEIA DIGITAL/VILA-RICA-TIRADENTES-RUA-06-P5099-172.25.2.54"
"ALDEIA DIGITAL/VILA-RICA-TIRADENTES-RUA-27-P5155-172.25.2.51"
"ALDEIA DIGITAL/VILA-RICA-TIRADENTES-SWITCH-07-TIM-TIRADENTES-172.25.2.252"
"ALDEIA DIGITAL/VILA-RICA-TIRADENTES-UBSF-P5118-172.25.2.47"
"ALDEIA DIGITAL/VILA-RICA-UBSF-P5118-172.25.2.4"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-BIBLIOTECA-MUNICIPAL-P5076-172.25.5.9"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-GOLF-SAMU-VILA-P5111-172.25.5.4"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-MERCADO-MUNICIPAL-P5064-172.25.5.13"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-POSTE-RUA-33-P5149-172.25.5.5"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-PRAÇA-BRASIL-P5111-172.25.5.10"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-RUA-14-P5086-172.25.5.10"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-RUA-14-P5086-172.25.5.4"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-RUA-33-P5149-172.25.5.5"
"ALDEIA DIGITAL/VILA-SANTA-CECILIA-SAAE-BOA-VISTA-P4989/5004-172.25.5.2/172.25.53"
"ALDEIA DIGITAL/VISTA-VERDE-RUA-46-P5173-172.25.2.21"
"ALDEIA DIGITAL/VISTA-VERDE-RUA-46-P5173-172.25.2.21"
"ALDEIA DIGITAL/VOLDAC-MK-05-HILTON-ROCHA-641-642-172.25.3.233"
"ALDEIA DIGITAL/VOLDAC-RUA-SEBASTIANA-TAMBASCO-P5106-172.25.3.86"
"ALDEIA DIGITAL/VOLDAC-RUA-SEBATIANA-TAMBASCO-P5106-172.25.3.86"
"ALDEIA DIGITAL/VOLTA-GRANDE-POSTE-RUA-1024-V-GRANDE-P5073-172.25.3.9"
"ALDEIA DIGITAL/VOLTA-GRANDE-RUA-1021-P5170-172.25.3.82"
"CÂMARA MUNICIPAL/ALMOXARIFADO"
"CÂMARA MUNICIPAL/DIVISÃO DE EXPEDIENTE"
"CÂMARA MUNICIPAL/GABINETE DO VEREADOR"
"CÂMARA MUNICIPAL/RECEPÇÃO"
"CENTRAL DE ATENDIMENTO UNICO - CAU"
"COHAB/ALMOXARIFADO"
"COHAB/COORD.TECNICA DE INFORMATICA"
"COHAB/DCAG"
"COHAB/DEPARTAMENTO ADMINISTRATIVO"
"COHAB/DEPARTAMENTO JURÍDICO"
"COHAB/DEPARTAMENTO PESSOAL/RECURSOS HUMANOS"
"COHAB/DIV.GERAL DE ADMINISTRACAO"
"COHAB/DIVISAO DE INFORMATICA"
"COHAB/DIVISÃO DE NEGÓCIOS"
"COHAB/DNFM"
"COHAB/GABINETE"
"COHAB/SETOR FINANCEIRO"
"COHAB/TESOURARIA"
"DEFESA CIVIL / ADMINISTRAÇÃO"
"DEFESA CIVIL/GERAL"
"E.P.D./ADMINISTRACAO"
"E.P.D./ASSESSORIA COMERCIAL"
"E.P.D./DEPARTAMENTO TECNICO"
"E.P.D./DIVISAO DE DESENVOLVIMENTO"
"E.P.D./EMPRESA DE PROCESSAMENTO DE DADOS DE VOLTA REDONDA"
"E.P.D./ONIBUS DIGITAL"
"E.P.D./PARQUIMETRO 01"
"E.P.D./PARQUIMETRO 02"
"E.P.D./PARQUIMETRO 03"
"E.P.D./PARQUIMETRO 04"
"E.P.D./PARQUIMETRO 05"
"E.P.D./PARQUIMETRO 06"
"E.P.D./PARQUIMETRO 07"
"E.P.D./PARQUIMETRO 08"
"E.P.D./PARQUIMETRO 09"
"E.P.D./PARQUIMETRO 10"
"E.P.D./PARQUIMETRO 100"
"E.P.D./PARQUIMETRO 11"
"E.P.D./PARQUIMETRO 12"
"E.P.D./PARQUIMETRO 13"
"E.P.D./PARQUIMETRO 14"
"E.P.D./PARQUIMETRO 15"
"E.P.D./PARQUIMETRO 16"
"E.P.D./PARQUIMETRO 17"
"E.P.D./PARQUIMETRO 18"
"E.P.D./PARQUIMETRO 19"
"E.P.D./PARQUIMETRO 20"
"E.P.D./PARQUIMETRO 21"
"E.P.D./PARQUIMETRO 22"
"E.P.D./PARQUIMETRO 23"
"E.P.D./PARQUIMETRO 24"
"E.P.D./PARQUIMETRO 25"
"E.P.D./PARQUIMETRO 26"
"E.P.D./PARQUIMETRO 27"
"E.P.D./PARQUIMETRO 28"
"E.P.D./PARQUIMETRO 29"
"E.P.D./PARQUIMETRO 30"
"E.P.D./PARQUIMETRO 31"
"E.P.D./PARQUIMETRO 32"
"E.P.D./PARQUIMETRO 33"
"E.P.D./PARQUIMETRO 34"
"E.P.D./PARQUIMETRO 35"
"E.P.D./PARQUIMETRO 36"
"E.P.D./PARQUIMETRO 37"
"E.P.D./PARQUIMETRO 38"
"E.P.D./PARQUIMETRO 39"
"E.P.D./PARQUIMETRO 40"
"E.P.D./PARQUIMETRO 41"
"E.P.D./PARQUIMETRO 43"
"E.P.D./PARQUIMETRO 44"
"E.P.D./PARQUIMETRO 45"
"E.P.D./PARQUIMETRO 46"
"E.P.D./PARQUIMETRO 47"
"E.P.D./PARQUIMETRO 48"
"E.P.D./PARQUIMETRO 49"
"E.P.D./PARQUIMETRO 50"
"E.P.D./PARQUIMETRO 51"
"E.P.D./PARQUIMETRO 52"
"E.P.D./PARQUIMETRO 53"
"E.P.D./PARQUIMETRO 54"
"E.P.D./PARQUIMETRO 55"
"E.P.D./PARQUIMETRO 56"
"E.P.D./PARQUIMETRO 57"
"E.P.D./PARQUIMETRO 58"
"E.P.D./PARQUIMETRO 59"
"E.P.D./PARQUIMETRO 60"
"E.P.D./PARQUIMETRO 61"
"E.P.D./PARQUIMETRO 62"
"E.P.D./PARQUIMETRO 63"
"E.P.D./PARQUIMETRO 64"
"E.P.D./PARQUIMETRO 65"
"E.P.D./PARQUIMETRO 66"
"E.P.D./PARQUIMETRO 67"
"E.P.D./PARQUIMETRO 68"
"E.P.D./PARQUIMETRO 69"
"E.P.D./PARQUIMETRO 70"
"E.P.D./PARQUIMETRO 71"
"E.P.D./PARQUIMETRO 72"
"E.P.D./PARQUIMETRO 73"
"E.P.D./PARQUIMETRO 74"
"E.P.D./PARQUIMETRO 75"
"E.P.D./PARQUIMETRO 76"
"E.P.D./PARQUIMETRO 77"
"E.P.D./PARQUIMETRO 78"
"E.P.D./PARQUIMETRO 79"
"E.P.D./PARQUIMETRO 80"
"E.P.D./PARQUIMETRO 81"
"E.P.D./PARQUIMETRO 82"
"E.P.D./PARQUIMETRO 83"
"E.P.D./PARQUIMETRO 84"
"E.P.D./PARQUIMETRO 85"
"E.P.D./PARQUIMETRO 86"
"E.P.D./PARQUIMETRO 87"
"E.P.D./PARQUIMETRO 88"
"E.P.D./PARQUIMETRO 89"
"E.P.D./PARQUIMETRO 90"
"E.P.D./PARQUIMETRO 91"
"E.P.D./PARQUIMETRO 92"
"E.P.D./PARQUIMETRO 93"
"E.P.D./PARQUIMETRO 94"
"E.P.D./PARQUIMETRO 95"
"E.P.D./PARQUIMETRO 96"
"E.P.D./PARQUIMETRO 97"
"E.P.D./PARQUIMETRO 98"
"E.P.D./PARQUIMETRO 99"
"E.P.D./RECURSOS HUMANOS"
"F.B.G./ABRIGO CONFORTO"
"F.B.G./ABRIGO NITERÓI"
"F.B.G./ABRIGO NOSSO ESPAÇO"
"F.B.G./ABRIGO RAIO DE SOL"
"F.B.G./ABRIGO RETIRO"
"F.B.G./ABRIGO VALE VERDE"
"F.B.G./ADMINISTRACAO"
"F.B.G./ALMOXARIFADO PATRIMONIO"
"F.B.G./ASSESSORIA ADMINISTRATIVA"
"F.B.G./ASSESSORIA EDUCACIONAL"
"F.B.G./ASSESSORIA JURIDICA"
"F.B.G./ASSESSORIA REC. HUMANOS"
"F.B.G./CENTRAL DE ABASTECIMENTO"
"F.B.G./COZINHA CENTRAL"
"F.B.G./DEPARTAMENTO EDUCACIONAL"
"F.B.G./DIVISAO DE CONTABILIDADE"
"F.B.G./DIVISAO DE CULTURA E LAZER"
"F.B.G./DIVISAO DE PESSOAL"
"F.B.G./DIVISÃO DE PRODUÇÃO"
"F.B.G./DIVISAO PROFISSIONALIZANTE"
"F.B.G./EDUCACIONAL"
"F.B.G./INCLUSÃO DIGITAL - MERCADO POPULAR VILA SANTA CECÍLIA (QUIOSQUE)"
"F.B.G./INFORMÁTICA"
"F.B.G./LAN HOUSE"
"F.B.G./LICITAÇÃO"
"F.B.G./NOSSO ESPACO"
"F.B.G./OUTROS"
"F.B.G./PEDAGÓGICO"
"F.B.G./PRESIDENCIA"
"F.B.G./PROJETO NOTA 10"
"F.B.G./RAIO DE SOL"
"F.B.G./RENASCER"
"F.B.G./SECRETARIA"
"F.B.G./SECRETARIA GERAL"
"F.B.G./SECRETARIA TÉCNICA"
"F.B.G./SERVIÇO SOCIAL"
"F.B.G./SIDERLANDIA"
"FEVRE/ACADEMIA DA VIDA"
"FEVRE/ADMINISTRAÇÃO"
"FEVRE/ASSESSORIA TECNICA"
"FEVRE/Centro de Qualificacao Profissional"
"FEVRE/CHEFIA DE GABINETE"
"FEVRE/COL.GETULIO VARGAS- ADMINISTRACAO"
"FEVRE/COL.JOAO XXIII - ADMINISTRACAO/PEDAGOGICA"
"FEVRE/COL.JOAO XXIII- ADMINISTRACAO"
"FEVRE/COL.PROF.DELCE HORTA DELGADO - ADMINISTRACAO"
"FEVRE/COL.PROF.DELCE HORTA DELGADO - PEDAGOGICO"
